Not_offensive	1:03 ഉണ്ട സിനിമയിലെ ഉണ്ണി ആയി അഭിനയിച്ച അഭിറാം ചേട്ടൻ അല്ലേ
Not_offensive	2020 ile psycho thriller Rakshasa minnichekane🤩
Not_offensive	എവിടെയോ  രാക്ഷസൻ  bgm പോലെ 🤔
Not_offensive	ചാകോച്ചന്റെ അഞ്ചാം പാതിരക്ക് മോഹൻലാൽ ഫാൻസിന്റെ വിജയാശംസകൾ…
Not_offensive	Namkum vanuda makaleee oru Rakshasan  kattak waitingatta
Not_offensive	മലയാളത്തിനും വരുന്നുണ്ടെടാ നല്ലൊരസ്സൽ ത്രില്ലർ പടം ചാക്കോച്ചൻ ഇഷ്ടം
Not_offensive	Something Big is Coming   അഞ്ചാം പാതിരാ🤙
Not_offensive	മിഥുൻ മാനുവൽ തോമസ്   അ അക്ഷരം വെച്ച് മാത്രമേ സിനിമാ പേരിടൂ എന്ന് നേർച്ചയുണ്ടോ മിസ്റ്റർ....?!  1.ആട് ഒരു ഭീകരജീവിയാണ്  2.ആൻമരിയ കലിപ്പിലാണ്  3.അലമാര  4.ആട് 2  5.അർജന്റീന ഫാൻസ് കാട്ടൂർകടവ്  6.അഞ്ചാം പാതിര
Not_offensive	ആർക്കും വേല ചെയ്യാൻ പറ്റാത്ത കാലം അടുത്ത് വരുകയാണ്
not-malayalam	Midun Immanuel Vs crime thriller 🤔🤔🤔🤔🤔🤔
Not_offensive	Ithu theateril 100 divasam kaanum enu urappu ullavar like adikku makkale
Not_offensive	investigation thrillers ദാരിദ്ര്യം ഉണ്ടായിരുന്ന മലയാളം സിനിമയ്ക്ക് ഇച്ചിരി ആശ്വസിക്കാവുന്ന (അഭിമാനിക്കാവുന്ന) ഒന്നാവും അഞ്ചാം പാതിര... promising trailer ..
Not_offensive	ഈ സിനിമ ഒരു വിജയമാകട്ടെന്നു ആശംസിക്കുന്നു... all the best ചാക്കോച്ചൻ and team..
Not_offensive	Heavy trailer.. kurachu naalinu shesham oru malayalam padam kaanan kothipikunnu
Not_offensive	your sleepless nights are coming  കുഞ്ചാക്കോ ബോബനും
Not_offensive	ഹൊ..ഒരു രക്ഷയുമില്ല.. കിടു.. Ratsasan ടൈപ്പ് പടം മലയാളത്തിലും.
Not_offensive	ചാക്കോച്ചന്റെ Carrier ൽ ഇത്‌ ഉറപ്പായും ഒരു breakthrough ആയിരിക്കും...
Not_offensive	Adipoli immadhiri uff a pullinte voice a bikshakaran aan trailer haram akiyadh
Not_offensive	മലയാളം ഇൻഡ്സ്‌ട്രിക്ക് ത്രില്ലർ ക്ഷാമം ഇല്ലെന്ന് കാണിച്ചു കൊടുക്ക് അങ്ങോട്ട്...
Not_offensive	I oppose CAB ivide  like adich pradisheeedham kaaanikk
Not_offensive	Ee padam hittakumenn entha itra urapp Chakochan:njan thanneyan urapp
Not_offensive	Sreenath bhasi fans like adichu potikku
Not_offensive	തമിഴിലെ രാക്ഷസനെ വെല്ലുന്ന item ആകണേ കർത്താവെ
Not_offensive	കുറെ നാളായി ചാക്കോച്ചന്റെ ഒരു പടം വെയ്റ്റിംഗ് ലിസ്റ്റിൽ കെയ്റ്റിട്ടിട്ടു ഇപ്പോൾ കേറി....
Not_offensive	കിടുവേ ഒരിടവേളക്ക് ശേഷം ഒരു കിടിലൻ ത്രില്ലെർ മോളിവുഡിൽ ഒരുങ്ങുന്നു
Not_offensive	ഷൈജു ഖാലിദ്
Not_offensive	Sreenath basi villain alla nu sure
Not_offensive	Level trailer .FDFS set akki pullinga ivde like adikum
Not_offensive	മെമ്മറിസ് പോലെ ഒരു ആടാർ ത്രില്ലെർ ആവട്ടെ കുറെ ആയി അങ്ങനത്തെ ഒന്ന് ഇറങ്ങയിട്
Not_offensive	ഹെവി ഒരുപാട് നാൾക്ക് ശേഷം ആണ് ഒരു കിടു ത്രില്ലർ സിനിമ ഇറങ്ങുന്നത്
Not_offensive	ചാക്കോച്ചന്റെ അഞ്ചാം പാതിരായ്ക്ക് ദിലീപ് ഫാൻസിന്റെ വിജയാശംസകൾ
Not_offensive	He he  മാസ്സ് മരണ മാസ്സ് thriller loading🤩
Not_offensive	ചാക്കോച്ചൻ മിഥുൻമാനുൽ കൂട്ടുകെട്ട് ഇത് പൊളിക്കും
Not_offensive	ചാക്കോച്ചൻ ഫാൻസ്‌ ലൈക്ക് അടിച്ചു പൊളിക്ക്   Your sleepless nights are coming
Not_offensive	അല്ല.. അറിയാൻ പാടില്ലാത്തോണ്ട് ചോദിക്കുവ്വാ  നിങ്ങൾക്ക് ഈ വയസും പ്രായവും ഒന്നും ആവുന്നില്ലേ !!!! അന്നും ഇന്നും ചോക്ലേറ്റ് ഹീറോ നിങ്ങള് തന്നെ അച്ചായോ...
Not_offensive	മലയാളത്തിന് നല്ല ഒരു thriller ഉണ്ടാകട്ടെ എന്ന് പ്രതീക്ഷിക്കാം..... After memories.. .. അഞ്ചാം പാതിരാ..  Bgm
Not_offensive	ചാക്കോച്ച പോളിക്ക് മുത്തെ നമ്മൾ മലയാളികൾ എന്നും കൂടെ ഉണ്ട്
Not_offensive	ചാക്കോച്ച പൊളിക്ക് മുത്തെ നമ്മൾ മലയാളികൾ എന്നും കൂടെ ഉണ്ട്
not-malayalam	Sushin syam  Shyju khalid  Saiju sreedaran
Not_offensive	ചാക്കോച്ചന്റെ അഞ്ചാം പാതിരക്കു മമ്മൂക്ക ഫാൻസിന്റെ വിജയാശംസകൾ
Not_offensive	Mithun manuel അണ്ണൻ പടം katta waiting
Not_offensive	ചാക്കോച്ചന്  റോക്കി ഭായ്  ഫാൻസിന്റെ എല്ലാ  ആശംസകൾ
Offensive_Targeted_Insult_Group	Dislike adicha ellum dileep nayeenta makalayerrikum
Not_offensive	Padam sooper Manju super  Roshan big salute
Not_offensive	റോഷൻ ആൻഡ്രൂസ് ഏറ്റവും നല്ല സിനിമ ഉദയനാണ് താരം ആണ്...ബാക്കിയുള്ള ഫിലിമുകൾ എല്ലാം ഈ സിനിമയുടെ മുന്നിൽ നിലവാരം കുറഞ്ഞതാണ്
Not_offensive	സിനിമ കണ്ടു മഞ്ജു ചേച്ചിയുടെ അഭിനയം തകർത്തു .കഥയും കഥാപാത്രങ്ങളും വളരെ വ്യത്യസ്തം  റോഷൻ ആൻട്രൂ സാറിൻെറ വില്ലൻ കഥാപാത്രം കിടുക്കി മഞ്ജു ചേച്ചിയുടെ അഭിനയം പറയാൻ വയ്യാാാ
Not_offensive	മലയാളത്തിലെ ലേഡി സൂപ്പർ സ്റ്റാർ 
Not_offensive	Android kunjappan   കാണാൻ ഈ ലിങ്കിൽ ക്ലിക്ക് subscrib & support
Not_offensive	Evergreen superhit film of munjuchechii
Not_offensive	Ente ponnooo oru rekshyum illa pwoli padam..kayidaikkann thoni..thank you manju chechiii
Not_offensive	ഇപ്പോൾ പോകുവാ പക്ഷെ അവനെയും കൊണ്ടേ പോകത്തുള്ളൂ. Pwoli dialogue
Not_offensive	ഇന്ന് പടം കണ്ടു ഒരു രക്ഷയും ഇല്ല
not-malayalam	website :-  :-  :-  channel :-
Not_offensive	അടിപൊളി പടം. പടം കണ്ടതിനു ശേഷം വന്നവരുണ്ടോ
Not_offensive	കണ്ണെഴുതി പൊട്ടും തൊട്ട് -   മഞ്ജു കസറി
Not_offensive	മഞ്ചു ചേച്ചിയുടെ ഒരു അത്യുഗ്രൻ  പ്രകടനത്തിനായി കാത്തിരിക്കുന്നു...
Not_offensive	unni de story Ku vendi kaanaan pogunnavar like adi
not-malayalam	Tamil fans hit like  here
Not_offensive	പ്രതി പൂവൻ കോഴി ആണെന്ന് ഉറപ്പാണെങ്കിൽ പിന്നെ എന്തിനാ പടം കാണണേ..
Not_offensive	ഇത് Unni R ന്റെ 'സങ്കടം' എന്ന ചെറുകഥയാണെന്ന് തോന്നുന്നു
Not_offensive	ഇഷ്ടമാണ്. But ചില സിനിമയിൽ over actigalle എന്ന് തോന്നും..
Not_offensive	വെയ്റ്റിംഗ്  ഫോർ  ആ ത്രില്ലെർ
Not_offensive	മഞ്ചു ഡിവോഴ്‌സ് കഴിഞ്ഞപ്പോ സുന്ദരി ആയി നല്ല സിനിമകളും
Not_offensive	തന്റെ സിനിമയിൽ  ചെറിയ കാര്യങ്ങൾ പോലും വളരെ സൂക്ഷ്മതയോടെ ശ്രദ്ധിക്കുന്ന സംവിധായകനാണ് റോഷൻ ആൻഡ്രൂസ്
Not_offensive	ഷമ്മി Dy wife ne കണ്ടവർ ഇങ്ങുപൊര്
Not_offensive	ഇതിലെവിടെ പ്രതിയായ പൂവൻ കോഴി.......................... അതോ മഞ്ചുച്ചേച്ചി യാണോ കോഴിയായും അഭിനയിക്കുന്നത്
Not_offensive	ഈ പടം വൻ വിജയമാകും sure
Not_offensive	മഞ്ജു വാര്യർ - Lady Superstar in Malayalam .....
Not_offensive	ഇപ്പോൾ മലയാളത്തിൽ ഇത്തരം ശക്തമായ സ്ത്രീ കഥാപാത്രങ്ങൾ ചെയ്യാൻ  ഒരേ ഒരാൾ മഞ്ജു ചേച്ചി മാത്രം......
Not_offensive	ഇത് കണ്ടാലേ അറിയാം സൂപ്പർ മൂവി ആണെന്ന്
Not_offensive	Ratchasan bgm അടിച്ചു മാറ്റിയ ഗോപി സുന്ദര്‍
Not_offensive	Bgm is similar to Ratchasan movie.... ഗോപി സുന്ദര്‍ അതും അടിച്ചു മാറ്റി.
Not_offensive	പത്രം ഫിലിമിലെ ആ മഞ്ചു ചേച്ചിന്റെ ഒരു പവർ കാണുന്നപോലെ....  ലേഡി സൂപ്പർസ്റ്റാർ ശരിക്കും ഈ ഈ ഈ ഈ ഈ മൊതലാണേ
Not_offensive	മലയാളത്തിന്റെ lady സൂപ്പർ സ്റ്റാർ ഒരേ ഒരു നാമം...മഞ്ജു വാര്യർ....We r കട്ട waiting for ur movies.
Not_offensive	മമ്മൂട്ടിക്ക് മോഹൻലാലിൽ ജനിച്ചവൾ ആണിവൾ.. . ഭയങ്കരി !!! നിന്നെ ഞങ്ങൾ FDFS എടുത്തോളാം...
Not_offensive	ഇതൊക്കെ മുത്ത് മഞ്ചുചേച്ചി്ക്ക് വേണ്ടിമാത്രമുള്ള കഥാപാത്രമാണേലും 
Not_offensive	എനിക്ക് എന്റെ സ്വന്തം സഹോദരി  ..മഞ്ജുചേച്ചി ....
Not_offensive	മഞ്ജു വാര്യർക്ക് അഭിനയിക്കാൻ പറ്റിയ പടം  നല്ല കോഴി പടം !
Not_offensive	പൂർണമായും ബഹറിനിൽ ചിത്രീകരിച്ച ഒരു web series ആണിത് കുറെ അധികം പരിമിതികളിൽനിന്നുകൊണ്ട് തയ്യാറാക്കിയതിന്റെ പോരായ്മകളും ഉണ്ടാകും എങ്കിലും നിങ്ങളുടെ സഹകരണം പ്രതീക്ഷിക്കിക്കുന്നു 
Not_offensive	1M Views aayo enn ariyan vannu nokkunna big manju fans like adichekk
Not_offensive	ആർക്കേലും എന്റെ വീഡിയോസ് കണ്ട് ഇഷ്ടപ്പെട്ട്  സബ്സ്ക്രൈബ് ചെയ്താൽ വളരെ  സന്തോഷം
Offensive_Targeted_Insult_Individual	Ni arda vadha beeshani ondakan..patti ..inala vannu korach cinema edthpo ni ethanda vallya kopila producer ayen thonuna..pooy chathudeda mayre
Offensive_Targeted_Insult_Individual	Ninta channel inu idanta peru goodwill ennalla devilwill enna..patti thayoli pundachi mone
Not_offensive	കാവ്യ ജീവിതത്തിൽ ചെയ്ത ഒരു നല്ല കാര്യം. മഞ്ജു ചേച്ചി യെ ഞങ്ങൾക്ക് തന്നു.
not-malayalam	Manju warier thamilnadu fans  like potunka
Not_offensive	ഉണ്ണി.ആർ എഴുതിയ സങ്കടം എന്ന ചെറുകഥ അടിസ്ഥാനമാക്കിയ സിനിമയാണോ? ട്രേയ്ലർ കണ്ടപ്പോൾ അങ്ങനെ തോന്നുന്നു
Not_offensive	Pls manju chechi ente agrahamanu chechiye onnu kananamenn nadakillannariyam enkilum agrahikkalo
Not_offensive	Prathi poovan kozhi teaser kandittu
Not_offensive	കൂട്ടുകാരെ എന്റെ ചാനൽ ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്യോ. ഞാൻ തിരിച്ചും ചെയ്യാം.
not-malayalam	Hi friends watch these alaskan wolf dogs videos   FUn !!!
Not_offensive	ഒന്നിൽ കൂടുതൽ പ്രവശ്യം കണ്ടവർ ലൈക്‌ അടി......
Not_offensive	സംവിധായകനെ പറയുമ്പോ കൊച്ചുണ്ണിയും
Not_offensive	Manju chechii vere level aanu
Not_offensive	Mass 🤘pazhaya aa manju warrier e kandath pole.
not-malayalam	Niruthu da yenna voice ....tamil la release pannunga pa
Not_offensive	Lady super star ath manju chechi  thanne.... Ath aarokke vannalum poyalum malayalaththinte lady super star manju
Not_offensive	Who decided the expire date of a women dreams. Ee വാക്ക് വച്ച് കുറച്ചധികം മാർക്ക് വാങ്ങിയവനാ ഞാൻ.
not-malayalam	Dhanush bro kaga oru like ya na link Avaga share panna ga
Not_offensive	Watch Now...  അമ്മയുടെ സ്നേഹത്തിന് പകരം നൽകാൻ അമ്മക്ക് മാത്രമേ കഴിയൂ. പ്രേക്ഷകരുടെ കണ്ണ് നിറച്ച് മനസ്സിൽ കയറിയ കുടുംബം.
Not_offensive	Manju chechi ningalu vere levelanu ithu hittadikum
Not_offensive	ഉടൻ വരും
Not_offensive	ഇനി ദിലീപെട്ടൻ എത്ര പടം ചെയ്താലും മഞ്ജുചേച്ചീടെ ഏഴയലത്ത് എത്തില്ല.....പെണ്ണിന്റെ പവർ കാണിച്ച ലേഡി
Offensive_Targeted_Insult_Group	ഇതു വരെ 28 k ലൈക്‌ വന്നു lady super star മഞ്ജു ചേച്ചിക്ക് ... 1.1 k കോവാലൻ പാൻസ്‌ dislike അടിച്ചു
Not_offensive	All the best മഞ്ജു ചേച്ചി
Not_offensive	ഈ വീട് വെക്കാൻ ചിലവ് വെറും 9 ലക്ഷം രൂപയോ ????
not-malayalam	Twitter la thalaivar tweet aa Paathu vanthavanga yaaru
not-malayalam	ASURAN MANJUWARRION FANS HIT LIKE
Not_offensive	പെണ്പിള്ളേരുടെ കോളജ് ഡേ ഡാൻസ് | ഒപ്പം മഞ്ജു വാര്യരും
Not_offensive	Guys ente channel onnu subscribe cheyyaamo 🥰
Not_offensive	സൈക്കോ ഷമ്മിയുടെ കൂടെ നടന്ന് കെട്ടിയോളും സൈക്കോ ആയോന്നൊരു സംശയം.ആ നോട്ടം കണ്ടോ...... വേണ്ട മോളെ
Not_offensive	നമ്മുടെ സ്വന്തം lady superstar ... മഞ്ജു ചേച്ചി  അടി മക്കളെ ഒരു ലൈക്  അതാ ഇവിടെ ... അങ്ങ് പൊട്ടിച്ചേക്കു
Not_offensive	നന്മ മരം ഇനിയില്ല .. ഫിറോസ് കുന്നംപറമ്പിൽ ചാരിറ്റി പ്രവർത്തനം അവസാനിപ്പിച്ചു . Firos kunnumparambil
Not_offensive	1:14 Fahad fasil aano auto erangiyath🤔🤔
not-malayalam	Manju telugu fans hit like here
Not_offensive	Wow.... Oru pidi mikacha actressesine orumich kaanaan kayinju... Sneham
Not_offensive	ഇവളുടെ കയ്യിൽ ഒക്കെ ആരാ സിനിമ കൊടുക്കുന്നത് അ ഹൗ ഓൾഡ് ആർ യു അല്ലാതെ ഏത് സിനിമയ വിജയിച്ചത്
Not_offensive	മഞ്ജു ചേച്ചിയെ ഇഷ്ടമുള്ള  ലാലേട്ടൻ ഫാൻസ്‌ വായോ
Not_offensive	Trailer കാണാൻ വന്ന  ലാലേട്ടൻ ഫാൻസ്‌ ഒന്ന് ലൈക്ക് അടിച്ചേ
Not_offensive	മനുഷ്യന്റെ പല്ലുള്ള മീനിനെ കണ്ടവരുണ്ടോ ഇല്ലെങ്കിൽ ഈ വീഡിയോ കാണൂ
Not_offensive	Ente ponno roshan cgettante kalippu lokk ufff ejjathi.....
Not_offensive	തെയ്യങ്ങൾ 
Not_offensive	കോട്ടയത്തെ പടവലങ്ങ കൃഷി ചെയ്യുന്ന സ്ഥലം കണ്ട് പുളകിതരായവർക്കുള്ള കമന്റ്
Not_offensive	കണ്ണെഴുതി പൊട്ടും തൊട്ട് സിനിമയിലെ മഞ്ജു വാരിയരെ ഓർമ്മ വന്നു...
Not_offensive	Shooting Kottayathayirunnu
Not_offensive	മഞ്ജു ചേച്ചിയുടെ ശക്തമായ കഥാപാത്രം വീണ്ടും അവതരിക്കുന്നു
Not_offensive	ലെ ചങ്ക് ഇത് എന്നെ ഉദ്ദേശിച്ചാണ്  എന്നെ മാത്രം ഉദ്ദേശിച്ചാണ്
Not_offensive	നന്നായി. Cliche യിൽ നിന്ന് മോചനം ആകട്ടെ. പ്രതീക്ഷ ഉണ്ട്.
Not_offensive	കോഴി എന്ന് കേൾക്കുമ്പോൾ അപ്പൊ ഓർമ്മവരുന്നു   എന്റെ ചങ്ക്  ( ചെങ്കൽ ശരത്ത് ) നെ
Offensive_Targeted_Insult_Individual	അതേ അതേ
not-malayalam	Powerful. Actor  Manju  variyar.  Super
Not_offensive	Njngalde swantham kottyam... pani theeratha akasappatha..thunikkadayaile thirak...gandhi square...market..pinne college padichapo kayarikond irunna  jacquelin bus..manju chechy ishtam..
Not_offensive	ട്രയ്ലർ നന്നായി. ഇതിലെ   ബിജിഎം 2 തമിഴ് മൂവി കോപ്പി ആണ്.  ഒന്ന് തനിഒരുവൻ പിന്നെ രാക്ഷസൻ .  തമിഴ് ഫിലിം കണ്ടവർക്ക് പെട്ടന്ന് സ്ട്രൈക്ക് ചെയ്യും.    ട്രെയ്ലറിൽ തന്നെ അറിയാം അഭിനയം പൊളിച്ചു..  ഫിലിംനായി കാത്തിരിക്കുന്നു.
Not_offensive	Trailer kalakkile. Katta waiting   love u  manju chechi ..
Not_offensive	Highly promising trailer.  പഴയ മഞ്ജു ചേച്ചിയെ തിരിച്ചു കിട്ടിയത് പോലെ
Not_offensive	Eee filim pakuthiyum njangade avida shooting market polii poliii Kottayam daaaa
Not_offensive	മഞ്ജു ചേച്ചിയുടെ film ഇറങ്ങാൻ വേണ്ടി കാത്തിരിക്കുന്ന ശരാശരി മലയാളി 🥰🥰🥰🥰🥰🥰
Not_offensive	2nd on trending  Sarvam manju mayam
Not_offensive	big bib writer in prathi poovan kozhi
Not_offensive	ഈ മഞ്ജു ചേച്ചിയെ ആണ് ഞങ്ങൾക്ക് വേണ്ടത്
Not_offensive	Unni R.. Aa oru peril aanu pratheeksha full..
Not_offensive	മഞ്ജുചേച്ചിയുടെ പുതിയ സിനിമാവിശേഷങ്ങളും ചിത്രങ്ങളും ലഭിക്കുവാൻ താഴെ കൊടുത്തിരിക്കുന്ന പേജ് ലിങ്കിൽ കയറി ലൈക്‌ ചെയ്യുക.
Not_offensive	മഞ്ജുവിന്റെ കഴുത്തിൽ കിടക്കുന്ന tagൽ എഴുതിയത് വായിക്കാൻ ശ്രമിച്ച എത്ര പേരുണ്ട്
Not_offensive	Dileep ettan fans only ...athu like aanelum dislike aanelum
Not_offensive	കോഴി എന്ന് കേട്ടപ്പോൾ നടൻ ദിലീപണ്ണൻ ആണെന്ന് തെറ്റിദ്ധരിച്ചു 🤦‍🤦‍🤦‍
Not_offensive	Evdeyo vechu nastamayi poya manjuchechiaa tirchukittiya santosham Waitn 4 ur powerpck Perfrmnc
Not_offensive	ഈ  സിനിമ  സൂപ്പർ  ആയിരിക്കും മഞ്ജു ചേച്ചി  നിങ്ങൾ  ഒരു  സംഭവം  ആണ്  കെട്ടോ  ചേച്ചി  പൊളിച്ചു  അടുക്കി  ഈ സിനിമ  തീയറ്ററിൽ വരാൻ കാത്തിരിക്കുന്നു
Not_offensive	ചേച്ചി തകർക്കും  മോഹൻലാൽ ഫാൻസിന്റെ വക അടിപൊളി ആശംസകൾ
Offensive_Targeted_Insult_Individual	ഇഷ്ട്ടം  ഇല്ലാത്ത  ഒരു   ആക്ടർ  ഉണ്ടെകിൽ  അതു  മഞ്ജു  വാരിയർ  ആണ്  എന്തോര്  വെറുപ്പിക്കൽ   ആണ്
Not_offensive	അമ്മയുടെ സ്നേഹത്തിന് പകരം നൽകാൻ ഒരു അമ്മക്ക് മാത്രമേ കഴിയൂ
Not_offensive	Ee chechiye kaanan entha cuteness..... Kandu padikkanam bhaakki ullavar..... Lime light il varunnavar figure maintain cheythaal avarkkum nalla scope Ulla character ennum kittum
Not_offensive	ആരാണ് ആ പൂവൻ കോഴി...... കോടതി  വിധി  കാത്തിരിക്കുന്നു...
Not_offensive	കമന്റ്‌ വായിച്ചോണ്ട് വീഡിയോ കാണാൻ പറ്റില്ല.... കാരണം എല്ലാ ഷോട്സും അത്രക്ക് തീവ്രമാണ്
Not_offensive	ഇത്  തമിഴിൽ എടുത്താൽ  ആരെ cast ചെയ്യും.  Nayntara
Not_offensive	കൗതുകവും ജിഞ്ജാസ നിറഞ്ഞതുമായ ചുരുളഴിയാത്ത രഹസ്യങ്ങളെ പറ്റി അറിയുവാനും അറിവ് വർധിപ്പിക്കാനും താല്പര്യം ഉള്ളവർ എന്റെ വീഡിയോസ് കണ്ടു നോക്കു.
Not_offensive	1:29 നിർത്തടാ എന്ന് പറയുബോൾ ഉള്ള power  manju chechi ഇഷ്ടം
Not_offensive	Part -2 : prathi padichi kozhi
Not_offensive	ഒരു നെഞ്ചിടിപ് ട്രൈലെർ  Ohh മഞ്ജു ചേച്ചി
Not_offensive	Next movie ready for jyo akka
Not_offensive	Ee cinimayude shootinginanu njan manju varriereyum anusreeyeyum neritt kanunnath at Kottayam...
Not_offensive	വെറുപ്പിക്കാത്ത പഴയ മഞ്ജു ചേച്ചിയുടെ നിഴലുകൾ
Not_offensive	പെണ്ണെന്നു പറഞ്ഞാൽ ശാപം എങ്കിൽ അങ്ങനത്തെ മനസ്സ് ഉള്ളവരുടെ അമ്മമാർ പുരുഷന്മാർ ആണോ
not-malayalam	Asuran fans hit like nu yaarum podalaya..?
Not_offensive	Manju chechina orupad istam Lady superstar is back . Trailer super aayi. Ee film oru van vijayam aavatte Manju chechi
Not_offensive	Manju chechi undel hero vendaa. Chechi vere level aaanu
Not_offensive	Ente channel ellavarum onnu subscribe cheyyummo plz....
Not_offensive	Manju varrier double role aanenu thonunnu
Not_offensive	Trailer kandittu Ivide ninnum pokan pattunnilla.  Veendum veendum vannu kanunnu.   Oru karyam urapp Manju chechiyude thirichuvaravile ettavum mikacha kadhapathram ath Madhuri thanne aayirikkum.   Asuranukkum mele..  Phars/Worldwide Filmsnodu orapeksha.  December 20 nu thanne UAE yilum release cheyyanam.  Athravare wait cheyyanulla kshama ippol thanne illa..  PPK teaminu ellavidha aasamsalalum....
not-malayalam	I’m from Indonesia. I like Malayalam movies. I like Kumbanangi nights very much. Soubin pwoli alle
not-malayalam	I am Tamil nadu Manju mam big fan of u
Not_offensive	Kottayam roundabout kando? Kottayamkaaru like adi
Not_offensive	0:20 രാജീവ് രവി അല്ലേ അത്‌ ...!!🤔🤔🤔
Not_offensive	ഇൗ പടം പൊളിയും എന്നത് ഉറപ്പ് ആയി
Not_offensive	Manju warrier
Not_offensive	Oru shot Kottayam vazhi poyath njan maathrame kandollo? @ 0:44
Offensive_Targeted_Insult_Individual	Delipettan Manasvekkathe ninte oru padam polum vijayikkilla
Not_offensive	റിലീസ് date എന്നാണ് ???  I cant wait ...
Not_offensive	Manjuvinte super dialogue answeshichu nadannavarku venduvolam ivide undu...
not-malayalam	Asuran Fans like here Manju Warrier pakka acting
Not_offensive	Pradhi poovankozhi..oru novel Und...Aaa story aano idh????
Offensive_Targeted_Insult_Individual	ഊള ഫിലിം ആയിരിക്കും. ഇവളുടെയൊക്കെ പടം എല്ലാം അടപടലം പൊട്ടുകയാ. അതെങ്ങനെയാ ആ കോവാലന്റെ കൂടെയായിരുന്നല്ലോ ആദ്യം. ആ സ്വഭാവം അവൾക്കും ഉണ്ട്. കോവാലനും കണക്കാ മഞ്ജുവും കണക്കാ. വെറും കൂറ ഫാമിലി
Not_offensive	ആഹാ.... അടിപൊളി ആണല്ലോ. വ്യത്യസ്തമായൊരു സിനിമ അനുഭവം ആയിരിക്കുമെന്ന് തോന്നുന്നു
Not_offensive	Manju checgi murder cheytit kozheede mandel veykanathano
Not_offensive	നിങ്ങളുടെ വീട്ടിൽ ചെറിയ ഡിഷ് ആന്റിന ഉണ്ടെങ്കിൽ നേടൂ 150 ചാനലുകൾ സൗജന്യം ആയി ഒരു രൂപ മാസ വാടക ഇല്ലാതെ.കൂടുതൽ വിവരങ്ങൾക്ക് ഇൗ ചാനൽ subscribe ചെയ്തോളൂ. #KERALADTHINFO
Not_offensive	Title kandit comedy padam aan ennu  vicharichavar like cheyyu🤣🤣🤣
Not_offensive	0.44  .. angane athine kondu oru upayogam undaayi .. kottayamkarke manasilavoo..
Not_offensive	Namude kottayam shoot cheytha film kanan ethra ktym kare katta waiting unde??
not-malayalam	Malayalam leady super star......athuku ungalluku thaguthiyea illea
